Time,Subfloor,HotAisle,Ceiling
984.956,70.5405,0.1299,7.4026
986.283,70.4865,0.1299,6.3203
987.611,70.4865,0.1299,6.4069
988.938,71.027,0.1299,6.3636
990.265,71.6216,0.1299,6.1905
991.593,71.8919,0.1299,6.3203
992.92,72.3243,0.1299,6.4069
994.248,73.027,0.1299,5.4978
995.575,73.2432,0.1299,5.4545
996.903,73.8378,0.1299,5.4545
998.23,73.8919,0.1299,5.6277
999.558,73.6216,0.1299,6.0173
1000.885,73.4595,0.1299,5.4113
1002.212,73.3514,0.1299,5.1082
1003.54,73.4054,0.1299,5.1082
1004.867,73.7297,0.1732,4.8485
1006.195,73.8378,0.1299,4.9351
1007.522,73.9459,0.1299,5.5411
1008.85,74,0.1299,6.0173
1010.177,73.9459,0.1299,6.1039
1011.504,73.6216,0.1299,6.5368
1012.832,73.4595,0.1299,7.0563
1014.159,73.3514,0.1299,7.4892
1015.487,73.5676,0.3896,6.8831
1016.814,73.7297,0.4329,6.5368
1018.142,74.2703,0.4329,5.5411
1019.469,74.3784,0.3896,5.0216
1020.796,74.5405,0.2165,5.2814
1022.124,75.2432,0.1299,6.1905
1023.451,75.6216,0.1299,6.3636
1024.779,75.6216,0.1299,5.8874
1026.106,75.5135,0.1299,5.4978
1027.434,75.1892,0.1299,5.5844
1028.761,74.973,0.1299,5.7143
1030.088,74.8649,0.1299,5.4978
1031.416,74.7568,0.2597,5.4113
1032.743,74.8108,0.3463,6.2771
1034.071,74.9189,0.3463,6.4502
1035.398,74.973,0.3463,6.5368
1036.726,75.027,0.303,6.8398
1038.053,74.973,0.2597,6.6667
1039.381,74.6486,0.1299,6.6234
1040.708,74.5405,0.1299,6.6234
1042.035,74.2162,0.1299,6.6234
1043.363,73.6757,0.1299,6.2771
1044.69,73.2973,0.1299,6.1039
1046.018,73.027,0.1299,6.1472
1047.345,72.8108,0.1299,6.1039
1048.673,72.7568,0.1299,6.3203
1050,72.8649,0.1299,6.1905
1051.327,73.027,0.1299,6.1905
1052.655,73.2973,0.1299,4.7186
1053.982,73.4595,0.1299,4.5022
1055.31,73.6216,0.1299,4.7186
1056.637,73.5135,0.1732,4.8052
1057.965,73.2432,0.1299,6.0173
1059.292,73.1892,0.1299,6.0606
1060.619,72.7568,0.1299,6.2771
1061.947,72.3243,0.1299,6.2771
1063.274,72.1081,0.1299,6.2338
1064.602,72,0.1299,5.5411
1065.929,71.6216,0.1299,5.5844
1067.257,71.6757,0.1299,5.5844
1068.584,71.7297,0.1299,5.0649
1069.912,71.7297,0.1299,4.632
1071.239,72,0.1732,4.5022
1072.566,72.4865,0.2165,4.6753
1073.894,72.5946,0.3463,4.9351
1075.221,72.7027,0.3896,4.9351
1076.549,72.973,0.4329,5.0216
1077.876,73.1351,0.3896,5.1515
1079.204,73.2432,0.3896,5.671
1080.531,73.2432,0.3463,5.6277
1081.858,73.4595,0.3463,4.8485
1083.186,73.5676,0.2597,4.5887
1084.513,73.7297,0.5195,4.6753
1085.841,73.9459,0.6061,4.8485
1087.168,73.9459,0.6926,4.5887
1088.496,74.1081,0.6926,4.5022
1089.823,74,0.6926,4.8918
1091.15,73.8919,0.6494,5.368
1092.478,73.7838,0.2165,5.4545
1093.805,73.5676,0.1299,5.9307
1095.133,73.6216,0.1299,6.1472
1096.46,73.7297,0.1299,6.7532
1097.788,73.7297,0.1299,6.4069
1099.115,73.6216,0.1299,6.2771
1100.442,73.5676,0.1299,5.974
1101.77,72.973,0.1299,5.9307
1103.097,72.8649,0.1299,6.1039
1104.425,72.7568,0.1299,6.8398
1105.752,72.7568,0.1299,6.6667
1107.08,73.027,0.1299,6.3203
1108.407,73.2432,0.1299,6.1039
1109.735,73.5135,0.1732,6.1905
1111.062,73.6216,0.1299,5.8874
1112.389,73.5135,0.1299,5.3247
1113.717,73.4054,0.1299,4.9784
1115.044,73.2973,0.1299,5.1082
1116.372,73.4054,0.1299,5.1082
1117.699,73.5135,0.1299,5.1082
1119.027,73.7838,0.1299,4.7619
1120.354,73.8919,0.1299,4.6753
1121.681,73.9459,0.1299,4.7186
1123.009,74,0.1299,4.8485
1124.336,73.8919,0.1299,4.7619
1125.664,73.3514,0.1299,4.8918
1126.991,73.1351,0.1299,4.9351
1128.319,72.8649,0.1299,5.0216
1129.646,72.5946,0.1299,5.4978
1130.973,72.3243,0.1299,5.4978
1132.301,72.3243,0.1299,5.4545
1133.628,72.3243,0.1299,4.9351
1134.956,72.4324,0.1299,4.8485
1136.283,72.8108,0.1299,5.2814
1137.611,72.9189,0.1299,5.4113
1138.938,72.973,0.1732,5.368
1140.265,73.5676,0.2165,5.4113
1141.593,73.6757,0.3896,5.9307
1142.92,74.1622,0.3896,6.3203
1144.248,74.7027,0.4329,6.2771
1145.575,75.2973,0.4329,6.1905
1146.903,75.4054,0.4762,6.2338
1148.23,75.8378,0.4762,6.4502
1149.558,75.8378,0.4329,6.3636
1150.885,75.8378,0.4329,5.6277
1152.212,75.9459,0.5628,5.3247
1153.54,76.1081,0.6061,5.1515
1154.867,76.2703,0.6061,5.1515
1156.195,76.3784,0.7792,5.0216
1157.522,76.3243,0.8225,5.1948
1158.85,76.3243,0.7359,5.4113
1160.177,76.4865,0.5195,5.6277
1161.504,76.7027,0.4329,5.5411
1162.832,76.8108,0.3896,5.4978
1164.159,76.5946,0.3463,5.9307
1165.487,76.4324,0.2165,5.3247
1166.814,75.9459,0.2597,5.0649
1168.142,74.7027,0.303,4.5455
1169.469,74,0.3463,4.4156
1170.796,73.8378,0.3463,4.5022
1172.124,73.3514,0.3463,4.5022
1173.451,72.3784,0.2597,4.4156
1174.779,72.4865,0.2597,4.5455
1176.106,72.7027,0.2597,5.5411
1177.434,72.8649,0.2165,6.1039
1178.761,73.027,0.1299,6.2338
1180.088,73.3514,0.1299,6.8831
1181.416,73.4595,0.1299,6.9697
1182.743,73.5135,0.1299,7.1861
1184.071,73.5135,0.3896,6.71
1185.398,73.5676,0.6494,6.4935
1186.726,73.6216,0.8225,6.4502
1188.053,73.7297,1.0823,6.2771
1189.381,74.0541,1.3853,6.1905
1190.708,74.2162,1.6017,6.3636
1192.035,74.2703,1.8182,6.4502
1193.363,74.2162,1.8182,6.3636
1194.69,74.1622,1.8615,6.6667
1196.018,74.0541,1.9481,6.6667
1197.345,74,2.2078,6.71
1198.673,73.8919,2.2078,6.5368
1200,73.8378,2.1645,5.974
1201.327,73.4595,2.0779,5.4978
1202.655,73.1892,2.0346,5.4545
1203.982,73.5676,2.0779,5.671
1205.31,73.6216,2.2511,6.3203
1206.637,74.1081,2.2944,6.5368
1207.965,74.4865,2.381,6.4502
1209.292,74.9189,2.381,5.974
1210.619,74.973,2.2944,6.1905
1211.947,74.7027,2.381,6.5368
1213.274,74.4865,2.5108,7.1861
1214.602,74.2703,2.5974,7.2294
1215.929,73.8919,2.684,6.8831
1217.257,73.8378,2.4242,6.8831
1218.584,73.8919,2.3377,6.4502
1219.912,74.1622,2.2944,6.4502
1221.239,74.1622,2.2078,6.6234
1222.566,73.8919,1.7316,7.0563
1223.894,73.7838,1.6883,7.013
1225.221,73.7297,1.645,6.8398
1226.549,73.7297,1.7749,6.7965
1227.876,73.8378,2.1645,7.013
1229.204,73.8378,2.3377,6.9697
1230.531,73.6757,2.5108,6.71
1231.858,73.5676,2.5541,6.7965
1233.186,73.4054,2.5108,7.0996
1234.513,73.2973,2.381,7.5758
1235.841,73.2432,2.0779,7.5325
1237.168,73.1892,1.8182,7.5758
1238.496,73.1892,1.342,7.3593
1239.823,73.0811,1.2554,6.8398
1241.15,73.027,1.2987,6.7965
1242.478,73.027,1.4286,6.7532
1243.805,73.5135,1.5584,6.4935
1245.133,73.6757,1.5152,6.4502
1246.46,74.2703,1.2554,6.71
1247.788,74.6486,1.1255,7.0563
1249.115,75.2973,1.0823,7.013
1250.442,75.4595,0.4329,6.9697
1251.77,75.8378,0.4762,7.013
1253.097,75.7297,0.6926,7.013
1254.425,75.2432,0.9091,6.8831
1255.752,75.0811,1.6883,6.2338
1257.08,74.8108,1.9913,6.1905
1258.407,74.5405,2.2078,6.8398
1259.735,74.6486,2.4242,6.8831
1261.062,75.5135,2.5974,6.3636
1262.389,75.7297,2.5974,5.9307
1263.717,76,2.7273,5.3247
1265.044,76.4865,2.8139,5.368
1266.372,76.4865,3.1169,5.4978
1267.699,76,3.5931,5.9307
1269.027,75.5676,3.7662,5.9307
1270.354,75.4595,3.7229,6.4502
1271.681,75.5135,3.5931,6.4069
1273.009,75.6216,3.4199,6.71
1274.336,75.5676,3.2035,6.7965
1275.664,75.3514,2.7706,7.0563
1276.991,75.1892,2.8139,6.7965
1278.319,74.9189,2.8139,6.71
1279.646,74.6486,2.8571,6.5368
1280.973,74.4865,2.6407,6.6667
1282.301,74.5946,2.4242,6.7965
1283.628,74.5946,2.2511,7.5325
1284.956,74.5405,1.9048,7.7489
1286.283,74.2162,1.645,8.8312
1287.611,74.1081,1.5152,8.4848
1288.938,74,1.2987,8.3117
1290.265,73.4595,0.9957,7.5758
1291.593,73.4054,0.7792,7.1861
1292.92,73.5676,0.5628,7.2727
1294.248,73.6757,0.4762,8.2684
1295.575,73.6757,0.3896,8.355
1296.903,73.3514,0.2165,8.3983
1298.23,72.5405,0.1299,8.1385
1299.558,72.3784,0.1299,8.1385
1300.885,72.2162,0.1299,8.3983
1302.212,71.7297,0.3896,8.4848
1303.54,71.8378,0.5195,8.355
1304.867,72.0541,0.5628,7.619
1306.195,72.4324,0.5628,7.6623
1307.522,72.7027,0.5628,7.6623
1308.85,72.9189,0.4762,7.5325
1310.177,72.8649,0.3896,7.4459
1311.504,72.7027,0.2165,7.2294
1312.832,72.7027,0.1299,6.8831
1314.159,72.7568,0.3896,6.9264
1315.487,72.7568,0.6926,7.5325
1316.814,72.9189,0.9091,7.5758
1318.142,72.9189,1.039,7.4892
1319.469,72.973,1.1255,7.7922
1320.796,73.1351,1.6883,7.8788
1322.124,73.4595,1.9913,7.5758
1323.451,73.6216,2.2511,7.316
1324.779,74.0541,2.5108,6.8831
1326.106,74.5946,2.5974,6.7532
1327.434,75.2432,2.7273,6.5368
1328.761,75.3514,3.0736,6.4069
1330.088,75.7297,3.2468,5.974
1331.416,75.6216,3.3333,5.9307
1332.743,75.4054,3.4632,5.5844
1334.071,75.0811,3.5065,5.5844
1335.398,75.027,3.5931,5.1948
1336.726,75.5135,3.5065,4.8918
1338.053,75.7838,3.1602,4.8918
1339.381,75.8919,2.9004,4.5455
1340.708,75.5676,2.7273,3.7229
1342.035,74.7027,2.8788,3.29
1343.363,69.4054,3.0303,2.7706
1344.69,64.8108,3.1818,2.5974
1346.018,62.8108,3.3333,2.2078
1347.345,56.7027,3.1602,1.8615
1348.673,49.8919,3.3766,1.6883
1350,42.8108,3.6797,1.5584
1351.327,35.8919,3.8095,1.1255
1352.655,30.6486,4.1126,1.039
1353.982,28.3784,4.1991,0.9957
1355.31,22.1622,4.4589,0.9091
1356.637,18.7027,4.5455,0.8658
1357.965,17.0811,4.8052,0.8225
1359.292,13.0811,4.7619,0.6926
1360.619,6.8108,4.7619,0.6926
1361.947,5.8919,4.8485,0.7792
1363.274,5.6757,4.8918,0.8225
1364.602,4.5405,4.9351,0.9524
1365.929,4,5.1082,1.1255
1367.257,3.6757,5.0649,1.1688
1368.584,3.2973,5.0216,1.1688
1369.912,3.1351,4.8918,1.2554
1371.239,2.7568,4.8485,1.2554
1372.566,2.4865,4.8918,1.1688
1373.894,2.3243,5.1082,1.1688
1375.221,1.8919,5.1948,1.3853
1376.549,1.7838,5.2814,1.4286
1377.876,1.5676,5.2814,1.645
1379.204,1.3514,5.2814,1.7316
1380.531,1.2432,5.2814,1.6883
1381.858,1.2523,5.0649,1.6017
1383.186,1.2613,5.0216,1.5152
1384.513,1.2703,4.9351,1.2987
1385.841,1.2793,4.6753,1.2987
1387.168,1.2883,4.7186,1.3853
1388.496,1.2973,4.6753,1.4286
1389.823,1.2432,4.7186,1.4286
1391.15,1.2432,4.8052,1.3853
1392.478,1.1892,4.8052,1.2554
1393.805,1.1892,4.7619,1.2554
1395.133,1.145,4.5887,1.2554
1396.46,1.1007,4.3723,1.2121
1397.788,1.0565,4.0693,1.2554
1399.115,1.0123,3.9827,1.2121
1400.442,0.9681,3.9394,1.1255
1401.77,0.9238,4.026,1.039
1403.097,0.8796,4.0693,0.9957
1404.425,0.8354,4.026,0.9957
1405.752,0.7912,3.8961,1.039
1407.08,0.7469,3.3766,1.0823
1408.407,0.7027,3.1602,1.0823
1409.735,0.7568,3.0736,1.0823
1411.062,0.7568,3.0303,1.0823
1412.389,0.7568,2.9004,1.1255
1413.717,0.7568,2.7273,1.3853
1415.044,0.7568,2.684,1.645
1416.372,0.7568,2.6407,1.7316
1417.699,0.7568,2.8139,1.9048
1419.027,0.7568,2.9004,1.9048
1420.354,0.7568,3.0303,1.9048
1421.681,0.7568,3.0736,2.0779
1423.009,0.7568,3.1169,2.3377
1424.336,0.7568,3.5498,2.4242
1425.664,0.7568,3.8095,2.5541
1426.991,0.7568,4.026,2.7273
1428.319,0.7568,4.2424,2.7706
1429.646,0.7568,4.7186,2.5541
1430.973,0.7568,4.8918,2.2511
1432.301,0.7568,5.0216,2.1645
1433.628,0.7027,4.9784,2.2078
1434.956,0.6486,4.8052,2.1212
1436.283,0.6486,4.6753,2.0779
1437.611,0.6486,4.6753,2.0779
1438.938,0.7027,4.7186,2.2078
1440.265,0.7568,4.9351,2.2078
1441.593,0.7568,4.9784,2.1645
1442.92,0.7568,4.8918,2.1645
1444.248,0.7568,4.8052,2.1645
1445.575,0.7568,4.8918,2.0779
1446.903,0.7568,4.9784,1.8615
1448.23,0.7568,5.1082,1.8182
1449.558,0.7027,5.3247,1.6883
1450.885,0.7027,5.368,1.5584
1452.212,0.7027,5.368,1.4719
1453.54,0.6486,5.1948,1.3853
1454.867,0.6486,5.0649,1.342
1456.195,0.6486,4.9351,1.4286
1457.522,0.7568,4.632,1.4719
1458.85,0.6486,4.5022,1.5152
1460.177,0.6486,4.4589,1.645
1461.504,0.6486,4.329,1.645
1462.832,0.6486,4.2424,1.8182
1464.159,0.6486,4.1991,1.9481
1465.487,0.5946,4.1126,2.1212
1466.814,0.5946,4.1991,2.3377
1468.142,0.6486,4.1991,2.3377
1469.469,0.7568,4.2424,2.1645
1470.796,0.7568,4.2424,1.9048
1472.124,0.7568,3.8961,1.7316
1473.451,0.6486,3.8095,1.7316
1474.779,0.6486,3.5498,1.8182
1476.106,0.6486,3.5065,1.9481
1477.434,0.6486,3.4199,1.9048
1478.761,0.7027,3.0303,1.8182
1480.088,0.6486,2.987,1.7316
1481.416,0.6486,3.0736,1.7316
1482.743,0.5946,3.1169,1.7316
1484.071,0.6486,3.1602,1.6883
1485.398,0.7027,3.2468,1.5584
1486.726,0.7568,3.1169,1.5584
1488.053,0.7568,3.1169,1.5584
1489.381,0.7568,3.1169,1.5584
1490.708,0.7568,3.1169,1.5584
1492.035,0.7568,3.1169,1.5584
1493.363,0.7568,3.1169,1.5584
1494.69,0.7568,3.1169,1.5584
1496.018,0.7568,3.1169,1.5584
1497.345,0.7568,3.1169,1.5584
1498.673,0.7568,3.1169,1.5584
1500,0.7568,3.1169,1.5584
