Time,Subfloor,HotAisle,Ceiling
986.283,58.0952,0.6926,22.4242
987.611,58.1385,0.7359,21.9048
988.938,58.1385,0.8658,21.6883
990.265,58.2251,1.039,20.303
991.593,58.4848,1.2121,20.6494
992.92,58.7013,1.4719,21.1688
994.248,58.961,1.6883,21.7316
995.575,59.0909,1.7316,21.8182
996.903,59.2641,1.7316,20.5195
998.23,59.2641,1.5584,20.9091
999.558,59.2641,1.2554,21.1255
1000.885,59.3074,0.9957,21.8182
1002.212,59.4805,0.9957,22.7273
1003.54,59.5671,1.6017,23.2468
1004.867,59.6537,1.7316,23.1169
1006.195,59.5671,1.9913,22.5541
1007.522,59.5238,2.3377,21.4719
1008.85,59.5238,2.5541,19.5671
1010.177,59.5671,2.5541,19.2641
1011.504,59.7403,2.1645,20.1299
1012.832,59.8701,1.8182,20.9957
1014.159,59.9134,1.645,22.0779
1015.487,60,1.6017,24.6753
1016.814,59.9134,2.2511,25.2381
1018.142,59.8701,2.2944,25.671
1019.469,59.6104,2.5108,26.5801
1020.796,59.3506,2.5974,26.71
1022.124,59.1342,2.9437,26.3636
1023.451,59.0043,3.9394,25.4545
1024.779,58.4416,4.026,25.368
1026.106,58.1818,4.1126,24.4589
1027.434,57.7922,4.9784,24.9784
1028.761,57.619,5.8009,25.2381
1030.088,57.4459,5.8442,25.2381
1031.416,57.1861,6.4935,25.1515
1032.743,56.8398,7.0996,24.9351
1034.071,56.8398,6.9697,22.8139
1035.398,56.7965,6.6234,22.4242
1036.726,56.7965,6.5801,21.342
1038.053,57.2294,5.9307,20.7792
1039.381,57.7056,4.0693,20.8225
1040.708,57.9221,3.6797,20.8658
1042.035,58.2684,3.5498,20.0433
1043.363,58.8312,3.4199,20.0866
1044.69,59.0043,3.5065,23.0303
1046.018,59.4805,3.6364,23.2035
1047.345,59.5238,3.7662,23.8528
1048.673,59.3074,3.9394,24.9784
1050,59.1775,4.1126,24.7619
1051.327,59.0909,4.0693,23.4199
1052.655,59.1342,3.6364,22.987
1053.982,59.3939,3.4632,22.5541
1055.31,59.4805,3.29,22.2511
1056.637,59.5671,2.5974,22.2078
1057.965,59.6104,2.0779,22.2511
1059.292,59.5671,1.7749,22.1212
1060.619,59.3074,1.5152,22.2511
1061.947,59.1775,1.2987,22.8571
1063.274,59.0909,1.2987,23.4199
1064.602,59.2641,1.4286,23.3333
1065.929,59.3939,1.6017,21.7749
1067.257,59.8268,1.8182,21.4286
1068.584,59.9134,1.9048,21.5584
1069.912,60.0433,1.9913,22.5108
1071.239,60.6061,1.9913,22.987
1072.566,60.9091,2.0779,24.329
1073.894,60.9091,2.1212,24.6753
1075.221,60.8225,2.9437,24.5887
1076.549,60.5628,3.4199,23.7662
1077.876,60.3896,3.8961,23.1169
1079.204,60.303,4.1126,22.9437
1080.531,60.2165,4.329,22.987
1081.858,60.2597,4.9351,23.1169
1083.186,60.3463,4.6753,23.5498
1084.513,60.3896,4.4156,23.29
1085.841,60.4329,3.8528,22.2944
1087.168,60.3896,2.9004,20.6494
1088.496,60.1299,2.5541,19.9134
1089.823,60.0433,2.2944,19.8701
1091.15,59.7835,2.1645,20.1299
1092.478,59.3506,2.0346,21.9048
1093.805,59.0476,2.0779,21.8615
1095.133,58.8312,2.0346,21.6883
1096.46,58.658,1.9913,21.2554
1097.788,58.6147,1.9048,21.1255
1099.115,58.7013,1.9048,21.7749
1100.442,58.8312,1.9481,22.2511
1101.77,59.0476,2.0779,23.1169
1103.097,59.1775,2.2511,23.1169
1104.425,59.3074,2.3377,24.1126
1105.752,59.2208,2.381,24.2424
1107.08,59.0043,2.5541,24.2424
1108.407,58.961,2.5108,23.3766
1109.735,58.6147,2.2944,22.1645
1111.062,58.2684,1.9913,20.8225
1112.389,58.0952,1.8615,19.7835
1113.717,58.0087,1.645,19.0909
1115.044,57.7056,1.4286,18.961
1116.372,57.7489,1.4286,19.2208
1117.699,57.7922,1.4719,19.3074
1119.027,57.7922,1.3853,20.0433
1120.354,58.0087,1.3853,19.8701
1121.681,58.3983,1.2987,18.5714
1123.009,58.4848,1.2554,17.7922
1124.336,58.5714,1.1688,16.1905
1125.664,58.7879,0.9524,16.0606
1126.991,58.9177,0.9524,15.8009
1128.319,59.0043,0.8225,16.4502
1129.646,59.0043,0.8225,16.4502
1130.973,59.1775,0.7792,16.4502
1132.301,59.2641,0.7359,18.0519
1133.628,59.3939,0.6061,18.2251
1134.956,59.5671,0.6061,19.6537
1136.283,59.5671,0.6061,19.4805
1137.611,59.697,0.6061,18.658
1138.938,59.6104,0.6494,18.0952
1140.265,59.5238,0.7792,18.0952
1141.593,59.4372,0.8658,19.697
1142.92,59.2641,1.039,20
1144.248,59.3074,0.9091,20.8225
1145.575,59.3939,0.8658,22.7706
1146.903,59.3939,0.8225,22.9004
1148.23,59.3074,0.7359,23.0303
1149.558,59.2641,0.6061,22.5974
1150.885,58.7879,0.6061,21.6017
1152.212,58.7013,0.6061,20.6061
1153.54,58.6147,0.6061,20.5195
1154.867,58.6147,0.5628,21.2554
1156.195,58.8312,0.5195,22.2944
1157.522,59.0043,0.5195,22.381
1158.85,59.2208,0.5195,22.1645
1160.177,59.3074,0.6926,21.8182
1161.504,59.2208,0.6926,21.1688
1162.832,59.1342,0.6926,20.0433
1164.159,59.0476,0.7792,19.9567
1165.487,59.1342,0.8225,19.9567
1166.814,59.2208,0.9957,20.1732
1168.142,59.4372,1.5152,21.4286
1169.469,59.5238,1.9048,22.6407
1170.796,59.5671,2.0346,23.4199
1172.124,59.6104,2.2078,23.7229
1173.451,59.5238,2.381,23.9394
1174.779,59.0909,2.5974,24.026
1176.106,58.9177,2.6407,22.684
1177.434,58.7013,2.7273,22.5974
1178.761,58.4848,2.5974,22.4675
1180.088,58.2684,2.4675,21.6017
1181.416,58.2684,2.4675,21.645
1182.743,58.2684,3.0303,21.5584
1184.071,58.355,3.1602,22.5974
1185.398,58.658,3.29,23.1169
1186.726,58.7446,3.6797,25.4113
1188.053,58.7879,3.8528,26.71
1189.381,59.2641,3.7229,26.7532
1190.708,59.3506,3.4632,26.0173
1192.035,59.7403,3.2468,24.7619
1193.363,60.1732,3.0303,22.9004
1194.69,60.6494,3.0303,21.6017
1196.018,60.7359,2.7706,20.2597
1197.345,61.0823,2.7273,19.8268
1198.673,61.0823,2.684,19.7835
1200,61.0823,3.0303,20
1201.327,61.1688,3.0736,19.9567
1202.655,61.2987,3.2035,19.7403
1203.982,61.4286,3.1169,19.3074
1205.31,61.5152,3.0303,19.4372
1206.637,61.4719,2.8139,19.6104
1207.965,61.4719,2.1212,19.6537
1209.292,61.6017,2.0779,19.6104
1210.619,61.7749,2.0779,19.697
1211.947,61.8615,2.0779,20.4762
1213.274,61.6883,2.2511,21.0823
1214.602,61.5584,2.3377,21.8615
1215.929,61.1688,2.381,23.1602
1217.257,60.1732,1.9913,23.6797
1218.584,59.6104,1.9048,23.4632
1219.912,59.4805,1.8615,23.1602
1221.239,59.0909,3.1169,21.5152
1222.566,58.3117,3.5065,20.8658
1223.894,58.3983,3.6797,20.6494
1225.221,58.5714,4.1126,20.5628
1226.549,58.7013,5.1082,20.6061
1227.876,58.8312,4.9784,20.3896
1229.204,59.0909,3.8528,20.1299
1230.531,59.1775,3.7229,20.0866
1231.858,59.2208,3.4632,19.7835
1233.186,59.2208,3.0736,19.5671
1234.513,59.2641,2.6407,19.3074
1235.841,59.3074,2.1212,18.9177
1237.168,59.3939,1.8615,18.658
1238.496,59.6537,1.8182,17.6623
1239.823,59.7835,1.645,17.8788
1241.15,59.8268,1.6017,19.4372
1242.478,59.7835,1.6883,19.9567
1243.805,59.7403,1.7316,19.8701
1245.133,59.6537,1.8182,17.9221
1246.46,59.6104,1.7749,17.0996
1247.788,59.5238,1.7749,16.8398
1249.115,59.4805,1.6883,16.3203
1250.442,59.1775,1.9481,16.5801
1251.77,58.961,2.381,17.9654
1253.097,59.2641,3.0736,19.1342
1254.425,59.3074,3.4199,20.303
1255.752,59.697,4.1558,21.2987
1257.08,60,4.8918,21.2554
1258.407,60.3463,4.8485,21.1688
1259.735,60.3896,4.7186,21.7749
1261.062,60.1732,5.6277,21.8615
1262.389,60,6.5368,23.6364
1263.717,59.8268,7.9654,24.7619
1265.044,59.5238,8.0087,24.9351
1266.372,59.4805,8.0952,24.8918
1267.699,59.5238,10.2165,24.329
1269.027,59.7403,9.9134,23.9394
1270.354,59.7403,8.8745,22.3377
1271.681,59.5238,5.9307,21.8182
1273.009,59.4372,5.4545,20.2165
1274.336,59.3939,5.1082,19.2208
1275.664,59.3939,4.2857,19.3506
1276.991,59.4805,3.7229,21.645
1278.319,59.4805,2.4675,22.0779
1279.646,59.3506,2.1645,23.3333
1280.973,59.2641,2.4242,23.9827
1282.301,59.1342,2.4242,23.5498
1283.628,59.0476,2.4242,23.3333
1284.956,59.0043,2.381,22.2078
1286.283,58.961,2.2511,21.2121
1287.611,58.961,1.9048,19.3506
1288.938,58.8745,1.5584,17.7489
1290.265,58.8312,1.2987,16.8398
1291.593,58.8312,1.2554,15.0216
1292.92,59.2208,1.1255,14.5455
1294.248,59.3506,1.1255,14.8485
1295.575,59.8268,1.5584,15.4545
1296.903,60.1299,1.6017,17.1861
1298.23,60.6494,1.645,19.2641
1299.558,60.7792,1.7316,21.039
1300.885,61.0823,1.6883,21.645
1302.212,60.9957,1.645,21.6017
1303.54,60.6061,1.6017,20.6494
1304.867,60.4762,1.6017,19.3939
1306.195,60.2597,1.4719,18.3117
1307.522,60.0433,1.3853,18.0519
1308.85,60.1299,1.342,18.1385
1310.177,60.8225,1.2554,18.355
1311.504,60.9957,0.9091,18.4848
1312.832,61.2121,0.9091,20.6926
1314.159,61.6017,0.8658,21.6017
1315.487,61.6017,0.8225,22.7706
1316.814,61.2121,2.0346,24.7619
1318.142,60.8658,2.2078,24.8052
1319.469,60.7792,2.381,24.2424
1320.796,60.8225,2.4675,23.4199
1322.124,60.9091,2.9004,22.1212
1323.451,60.8658,2.684,21.5584
1324.779,60.6926,2.4242,20.5628
1326.106,60.5628,2.1645,20.0866
1327.434,60.3463,2.2078,20.1299
1328.761,60.1299,2.2944,20.4329
1330.088,60,2.381,20.6494
1331.416,60.0866,2.5108,21.9913
1332.743,60.0866,2.9004,20.7792
1334.071,60.0433,3.1602,20.0866
1335.398,59.7835,3.5931,18.961
1336.726,59.697,3.6364,19.1775
1338.053,59.6104,3.7229,19.3939
1339.381,59.1775,3.9394,19.0043
1340.708,59.1342,3.8095,17.9654
1342.035,59.2641,3.4632,15.974
1343.363,59.3506,2.8571,15.5844
1344.69,59.3506,2.8139,16.1039
1346.018,59.0909,2.987,17.013
1347.345,58.4416,3.8528,17.5325
1348.673,58.3117,3.9827,18.961
1350,58.1818,4.026,18.355
1351.327,57.7922,4.0693,18.1385
1352.655,57.8788,3.9394,18.2684
1353.982,58.0519,3.4632,18.6147
1355.31,58.355,2.5541,20.4329
1356.637,58.5714,2.2944,21.645
1357.965,58.7446,2.1212,22.381
1359.292,58.7013,1.8615,22.381
1360.619,58.5714,1.7749,22.1212
1361.947,58.5714,1.645,21.5152
1363.274,58.6147,1.645,20.2165
1364.602,58.6147,1.6883,20.2597
1365.929,58.7446,1.7316,20.9091
1367.257,58.7446,1.6883,20.9957
1368.584,58.7879,1.645,20.7792
1369.912,58.9177,1.3853,19.8701
1371.239,59.1775,1.2987,18.6147
1372.566,59.3074,1.0823,18.3117
1373.894,59.6537,0.9957,17.9654
1375.221,60.0866,0.9524,16.9697
1376.549,60.6061,1.039,15.8442
1377.876,60.6926,1.0823,15.7576
1379.204,60.9957,1.3853,15.974
1380.531,60.9091,1.4286,17.1429
1381.858,60.7359,1.5152,18.2684
1383.186,60.4762,1.5152,19.1342
1384.513,60.4329,1.4719,18.961
1385.841,60.8225,1.4719,18.8312
1387.168,61.039,1.4719,18.3983
1388.496,61.1255,1.5152,19.0476
1389.823,60.8658,1.342,19.1775
1391.15,60.1732,1.2554,19.7403
1392.478,55.9307,1.2554,20.1732
1393.805,52.2511,1.2121,20.5195
1395.133,50.6494,1.2121,19.6104
1396.46,45.7576,1.2554,18.5281
1397.788,40.303,1.3853,17.8355
1399.115,34.632,1.3853,16.3203
1400.442,29.0909,1.3853,15.8009
1401.77,24.8918,1.4719,14.2857
1403.097,23.0736,1.5152,13.4199
1404.425,18.0952,1.5152,12.6407
1405.752,15.3247,1.5584,10.9957
1407.08,14.026,1.5584,9.8268
1408.407,10.8225,1.5152,9.0043
1409.735,5.8009,1.645,8.0519
1411.062,5.0649,1.6883,7.013
1412.389,4.8918,1.7749,6.5801
1413.717,3.9827,1.8182,6.0173
1415.044,3.5498,1.8615,5.3247
1416.372,3.29,1.8615,5.1082
1417.699,2.987,1.7749,4.4589
1419.027,2.8571,1.5152,4.026
1420.354,2.5541,1.3853,3.6797
1421.681,2.3377,1.2554,3.3766
1423.009,2.2078,1.1688,3.2035
1424.336,1.8615,0.9524,2.684
1425.664,1.7749,0.6926,2.5541
1426.991,1.6017,0.6926,2.5108
1428.319,1.4286,0.6926,2.0346
1429.646,1.342,0.5628,1.9048
1430.973,1.3492,0.6061,1.6883
1432.301,1.3564,0.6494,1.5152
1433.628,1.3636,0.6926,1.4286
1434.956,1.3709,0.6494,1.2121
1436.283,1.3781,0.6061,1.1255
1437.611,1.3853,0.6061,1.039
1438.938,1.342,0.5628,1.039
1440.265,1.342,0.5195,0.9524
1441.593,1.2987,0.5195,0.9091
1442.92,1.2987,0.5195,0.9091
1444.248,1.2633,0.5195,0.8658
1445.575,1.2279,0.4762,0.8225
1446.903,1.1924,1.1688,0.7792
1448.23,1.157,1.2121,0.6926
1449.558,1.1216,1.1688,0.5628
1450.885,1.0862,1.0823,0.4762
1452.212,1.0508,1.0823,0.5195
1453.54,1.0153,1.1255,0.5195
1454.867,0.9799,1.2554,0.5195
1456.195,0.9445,1.2987,0.4762
1457.522,0.9091,1.4719,0.4762
1458.85,0.9524,1.6017,0.4762
1460.177,0.9524,1.7316,0.4762
1461.504,0.9524,1.8182,0.4762
1462.832,0.9524,1.9048,0.4762
1464.159,0.9524,1.9481,0.4762
1465.487,0.9524,1.9913,0.4762
1466.814,0.9524,2.0779,0.4762
1468.142,0.9524,2.1645,0.4762
1469.469,0.9524,2.1645,0.4762
1470.796,0.9524,2.1645,0.4762
1472.124,0.9524,2.0346,0.4762
1473.451,0.9524,1.9913,0.4762
1474.779,0.9524,1.9913,0.4762
1476.106,0.9524,1.9048,0.4762
1477.434,0.9524,1.6883,0.4762
1478.761,0.9524,1.645,0.4762
1480.088,0.9524,1.645,0.4762
1481.416,0.9524,1.6017,0.4762
1482.743,0.9091,1.5584,0.4762
1484.071,0.8658,1.4719,0.4762
1485.398,0.8658,1.4719,0.4762
1486.726,0.8658,1.4286,0.4762
1488.053,0.9091,1.4719,0.4762
1489.381,0.9524,1.5584,0.4762
1490.708,0.9524,1.645,0.4762
1492.035,0.9524,1.645,0.4762
1493.363,0.9524,1.7316,0.4762
1494.69,0.9524,1.8615,0.4762
1496.018,0.9524,2.0779,0.4762
1497.345,0.9524,2.0779,0.4762
1498.673,0.9091,2.1212,0.4762
1500,0.9091,2.0346,0.4762
